test_id,q1_degree,q2_degree,intersection_count
123447,17,16,14
228149,16,21,15
54501,13,21,11
127736,12,21,11
390178,16,20,15
387623,17,20,15
3088,1,1,0
3094,3,1,0
3100,1,1,0
37468,28,23,21
280131,42,23,18
90480,25,23,16
243316,29,23,21
155277,28,37,10
201477,41,37,27
85581,36,37,27
148432,43,37,28
279838,35,37,34
145918,34,37,33
323204,88,37,26
241327,29,37,10
3114,1,3,0
3119,1,1,0
3122,5,1,0
66444,5,1,0
3126,2,1,0
3130,3,1,0
3135,1,1,0
3138,4,2,1
3141,1,1,0
3144,1,1,0
3146,1,1,0
3154,7,7,6
3155,5,1,0
3158,28,11,0
146487,7,11,5
309817,28,2,1
348698,28,4,3
66227,4,4,3
388347,28,3,0
3179,1,1,0
3185,1,5,0
3191,1,2,0
3194,11,4,0
13780,11,1,0
174417,11,1,0
3200,1,1,0
3202,1,1,0
3213,2,1,0
162539,2,2,0
3217,5,2,1
3222,1,2,0
340461,3,2,0
3224,5,1,0
3225,1,1,0
3227,1,1,0
3232,2,1,0
320692,2,3,0
3237,1,1,0
3244,2,2,1
62265,2,2,1
3246,4,1,0
81674,4,2,0
3253,1,1,0
3262,9,1,0
3276,7,1,0
75691,7,6,4
226177,6,6,5
3280,3,2,1
3282,2,2,1
3293,2,1,0
3294,2,3,1
340351,2,3,0
232699,2,2,1
127291,3,2,1
3297,9,2,0
3307,1,1,0
3310,1,1,0
3312,2,1,0
3318,10,20,4
95158,10,13,6
130514,16,13,12
176550,10,16,6
136521,12,16,4
183300,10,11,6
347982,14,11,9
3319,15,10,8
15132,14,10,9
56976,11,10,8
41631,15,8,7
3328,1,2,0
3330,1,1,0
3338,14,1,0
196923,14,6,5
252328,14,6,5
3340,2,1,0
3346,1,2,0
3351,1,1,0
3361,1,1,0
3371,1,1,0
3373,1,1,0
3395,2,2,1
3402,1,3,0
3405,1,3,0
3409,1,1,0
3410,11,16,9
303638,8,16,7
87220,11,6,4
284252,10,6,5
93674,11,10,8
161690,11,7,6
165860,11,8,6
80270,16,8,7
213657,11,9,7
296122,11,7,6
3414,1,1,0
3415,1,1,0
3417,10,1,0
11520,10,1,0
3419,1,2,0
3421,15,15,8
33941,15,15,8
128551,8,15,7
181475,15,14,7
140710,8,14,6
176094,10,14,4
248319,11,14,6
3435,1,1,0
3440,6,7,5
239827,6,7,5
376052,6,7,5
3444,1,1,0
3451,2,2,0
3453,9,3,0
398734,9,3,0
3454,2,1,0
3459,2,1,0
3461,17,17,12
239419,25,17,14
32403,17,13,7
101800,17,25,16
242476,16,25,13
312670,17,51,13
7765,1,51,0
113013,1,51,0
183918,1,51,0
343782,4,51,0
231465,2,51,0
309674,2,51,0
3462,4,1,0
63146,4,2,0
3478,19,19,17
99769,23,19,18
284906,19,15,14
205053,23,15,14
113410,22,15,14
284221,19,15,14
3480,2,1,0
3481,7,6,3
3488,3,5,2
3493,1,1,0
3497,18,12,9
275777,28,12,11
219818,18,10,8
62222,28,10,8
280717,18,10,6
71035,6,10,5
3504,3,4,0
3510,4,1,0
3514,1,1,0
3515,1,1,0
3518,1,1,0
3522,16,26,14
76004,19,26,18
250636,20,26,19
32181,16,22,14
108444,14,22,13
362624,16,19,14
33724,19,19,18
176902,19,19,18
266689,16,19,15
3524,1,1,0
3527,1,1,0
3533,1,1,0
3543,2,1,0
3566,1,1,0
3572,4,3,2
366326,3,3,2
3574,3,1,0
3576,7,3,2
40828,7,3,2
3579,5,5,4
3589,4,1,0
339712,4,2,0
3592,1,1,0
3598,1,1,0
3599,2,1,0
3602,1,1,0
3604,1,2,0
3608,1,2,0
3610,6,4,3
204494,6,9,1
145382,1,9,0
3612,2,2,0
3615,2,1,0
3623,13,7,6
132479,7,7,6
318020,13,13,8
3624,1,3,0
3625,1,6,0
3632,1,2,0
3642,2,5,0
349229,1,5,0
3643,1,1,0
3644,6,1,0
3645,1,2,0
3646,3,2,1
3651,2,1,0
3660,1,1,0
3662,10,8,5
3667,5,1,0
3673,1,1,0
3674,1,1,0
3679,1,3,0
3680,2,1,0
3685,7,3,2
31187,7,4,3
89420,6,4,3
3688,7,8,6
183831,8,8,7
3692,2,2,1
3704,4,3,0
56355,4,1,0
3705,16,12,9
379650,19,12,10
262986,17,12,9
151717,16,17,13
31197,17,17,15
157009,17,17,15
200008,16,17,13
83368,19,17,15
279303,6,17,5
3713,1,1,0
3717,9,1,0
163789,9,1,0
3719,1,1,0
3732,20,21,19
240850,20,34,15
84745,21,34,16
49755,2,34,0
102790,3,34,0
338081,20,10,8
3741,3,1,0
51263,3,1,0
3745,8,8,7
219188,8,8,7
216754,8,8,7
289384,8,8,7
310354,9,8,7
375830,8,9,7
3748,2,1,0
3751,1,1,0
3753,1,1,0
3761,1,1,0
3764,1,1,0
3765,1,1,0
3767,1,1,0
3773,3,2,1
3775,4,2,0
3782,3,1,0
3783,1,1,0
3785,3,1,0
3789,4,4,0
53397,4,2,0
3794,1,1,0
3802,1,1,0
3807,1,1,0
3810,3,2,0
3814,1,1,0
3815,1,1,0
3817,3,3,2
264636,4,3,2
3818,5,4,3
3819,8,1,0
110054,8,1,0
3820,1,1,0
3821,3,3,2
3825,4,2,1
3832,1,1,0
3836,1,1,0
3837,1,1,0
3839,1,1,0
3840,1,1,0
3846,1,1,0
3856,1,1,0
3857,1,4,0
3858,4,4,3
3862,1,1,0
3863,3,3,2
3864,1,1,0
3867,1,1,0
3873,1,1,0
3882,1,1,0
3897,1,1,0
3898,3,2,0
387682,11,2,0
3902,1,1,0
3903,1,3,0
3911,2,1,0
3912,2,3,1
3913,12,10,6
148364,12,21,8
27836,12,21,6
244051,16,21,10
245791,14,21,10
332837,9,21,6
166542,12,12,7
293915,14,12,6
303537,12,14,9
189293,6,14,5
383438,12,7,4
367420,20,7,5
35493,10,7,5
57898,22,7,6
3922,1,1,0
3927,1,1,0
3931,2,8,1
163929,12,8,2
3932,5,6,2
3933,1,1,0
3941,4,2,1
3942,1,1,0
3953,8,9,7
247446,11,9,6
120219,8,11,5
271854,10,11,7
3954,2,4,1
189729,5,4,3
386527,4,4,2
3955,11,1,0
16754,11,13,9
116082,10,13,9
329236,6,13,4
135306,11,11,8
282092,13,11,9
52222,38,11,10
98966,38,55,19
396926,49,55,48
118203,41,55,25
394288,25,55,24
58264,22,55,19
289251,24,55,23
365672,50,55,48
195525,41,55,25
275989,4,55,3
285488,38,51,20
322536,41,51,25
361738,50,51,48
355906,50,51,48
256269,28,51,24
3961,1,1,0
3964,1,1,0
3969,19,20,18
78074,7,20,3
267004,19,15,11
364871,19,15,11
176215,13,15,11
3979,2,1,0
3985,2,1,0
3987,1,3,0
401863,12,3,1
3988,1,1,0
3991,7,8,6
312816,8,8,6
249089,7,7,4
3993,1,1,0
3994,2,1,0
3997,1,1,0
3998,1,1,0
251368,33,40,24
397832,29,40,21
96548,51,40,24
121848,30,40,23
71854,51,40,24
64641,36,40,27
147017,31,40,24
109563,24,40,23
334572,50,40,24
357572,51,40,24
4000,10,10,8
361883,7,10,4
4003,3,9,1
26385,5,9,3
222538,2,9,0
4006,2,1,0
37049,9,10,8
44977,9,10,8
32914,11,10,9
69059,9,10,8
4028,17,18,16
6324,14,18,10
317180,20,18,10
115387,17,17,16
193364,20,17,9
165566,17,17,12
185993,17,17,12
121653,17,16,11
10386,9,16,6
206284,17,17,12
219521,18,17,16
348327,17,17,11
4039,1,1,0
4045,2,2,0
141132,1,2,0
4075,36,32,31
145253,23,32,19
330576,25,32,21
296000,23,32,20
299089,19,32,18
314197,32,32,26
22366,36,23,22
44513,23,23,7
84445,13,23,10
387370,33,23,19
30153,36,21,20
200387,36,19,18
217447,36,44,29
245664,21,44,14
73697,19,44,14
183345,22,44,17
180615,2,44,0
186398,8,44,0
362125,22,44,16
332069,25,44,20
395228,1,44,0
226763,36,21,18
25069,21,21,20
43347,21,21,18
281311,36,19,18
70774,21,19,16
253298,25,19,16
350287,36,19,17
357576,36,29,23
301369,22,29,16
4079,6,5,4
356470,6,6,4
4085,1,1,0
4086,1,1,0
4094,1,1,0
4099,2,1,0
4101,3,1,0
4104,1,1,0
4107,3,1,0
4109,2,7,0
210581,1,7,0
4114,1,7,0
137595,1,7,0
4119,4,1,0
4122,1,1,0
4134,2,1,0
4143,1,1,0
4151,1,1,0
4154,1,1,0
4171,2,1,0
4174,1,1,0
4179,4,3,2
165629,6,3,2
4191,1,1,0
4192,6,3,1
120275,6,3,0
4196,1,1,0
4201,1,1,0
4206,1,1,0
4215,2,1,0
4216,1,1,0
4221,1,3,0
366297,4,3,0
4224,3,1,0
16919,3,1,0
4228,1,1,0
4229,1,1,0
4242,1,1,0
4257,2,1,0
4258,2,1,0
325640,2,1,0
4260,15,9,6
4273,1,2,0
4277,1,1,0
4280,1,1,0
4287,1,1,0
4292,1,2,0
62556,1,2,0
4297,1,2,0
4300,1,1,0
4301,12,11,9
101975,12,10,9
264926,12,5,1
308032,12,13,10
96231,10,13,8
389818,11,13,10
260493,10,13,9
299220,11,13,10
4306,1,1,0
4308,2,1,0
4310,4,4,0
342593,2,4,1
4316,5,5,4
155370,5,5,4
89405,5,6,4
4322,1,1,0
4331,1,2,0
4337,4,3,2
4338,4,12,2
278853,14,12,5
145703,15,12,6
4340,2,5,0
4351,1,1,0
4357,2,1,0
15039,2,1,0
4360,1,1,0
4366,1,1,0
4368,3,3,1
216193,3,1,0
4372,1,1,0
4373,3,2,1
290404,3,2,1
4384,1,1,0
4387,5,3,2
4388,1,1,0
4389,2,1,0
4390,7,9,5
73334,7,9,6
191930,8,9,7
51711,7,4,3
168018,17,4,3
4394,56,9,8
8383,56,17,15
48430,56,40,39
140619,56,40,39
44447,26,40,24
259263,32,40,27
369267,39,40,27
221850,40,40,39
141765,23,40,14
160415,29,40,27
383319,17,40,15
50446,56,17,15
55927,56,17,15
16641,51,17,15
58411,40,17,15
111529,33,17,15
106315,56,25,14
159366,35,25,7
352228,18,25,17
140797,56,30,26
11016,30,30,24
353348,24,30,23
228474,56,36,26
335387,5,36,1
311886,42,36,23
297458,56,19,11
47716,31,19,18
93957,33,19,18
315931,19,19,17
262636,17,19,15
344370,56,27,26
285935,25,27,23
284696,32,27,26
374026,56,41,39
102966,37,41,15
401238,29,41,20
72249,32,41,20
120046,30,41,20
368898,14,41,10
299760,17,41,15
320732,27,41,26
323715,16,41,15
360241,32,41,15
389671,56,26,24
281546,32,26,23
403827,40,26,24
81363,161,26,23
375271,4,26,2
4402,1,1,0
4407,4,1,0
4408,1,1,0
4409,1,1,0
4419,1,1,0
4424,3,1,0
4427,1,1,0
4432,3,8,0
373437,3,2,0
4443,1,1,0
4449,1,1,0
4451,1,1,0
4454,2,2,1
333979,2,2,1
4466,5,11,4
342534,5,11,4
331276,14,11,0
357156,1,11,0
129895,5,5,4
4472,9,8,3
38078,3,8,1
226246,7,8,0
4473,1,1,0
4476,5,5,2
131604,5,3,1
4506,1,1,0
4510,2,3,0
347047,2,3,0
4511,2,7,0
183031,1,7,0
216198,1,7,0
4512,2,17,0
4513,3,3,2
56242,3,6,1
211937,3,6,1
247939,5,6,0
4516,1,1,0
4524,1,1,0
4543,25,26,24
342541,26,26,24
382422,25,26,24
402585,27,26,25
63836,26,26,23
306833,25,26,23
4556,1,1,0
4568,5,6,4
18193,5,9,4
4572,1,1,0
4573,4,1,0
321015,4,1,0
4575,8,4,2
4576,2,19,0
258586,1,19,0
4584,6,2,0
4595,2,2,1
4599,1,3,0
4617,1,1,0
4619,1,16,0
9682,1,16,0
129749,1,16,0
374469,1,16,0
4622,3,3,2
365271,3,3,2
4624,1,1,0
4628,1,2,0
4629,11,15,10
4634,1,3,0
4635,1,1,0
4636,1,1,0
4637,1,1,0
4642,1,1,0
4646,2,2,0
177763,2,5,0
4651,7,5,4
4654,1,1,0
4655,1,1,0
4657,1,1,0
4666,1,1,0
4680,3,3,2
4687,3,3,2
4689,3,43,0
23281,1,43,0
115051,1,43,0
139008,4,43,0
223417,1,43,0
286114,1,43,0
365625,1,43,0
4705,1,1,0
4708,1,9,0
4714,2,1,0
4717,1,1,0
4719,1,1,0
4720,1,2,0
90084,5,2,0
4723,1,1,0
4729,2,2,1
4735,18,1,0
35621,18,2,0
296434,18,2,0
4744,1,1,0
4751,2,1,0
4753,1,1,0
4755,1,3,0
4760,2,2,1
4762,4,4,2
235502,4,4,2
4770,20,16,13
115839,15,16,9
317155,15,16,10
4772,3,1,0
4783,1,1,0
4789,4,3,2
285187,4,3,2
4790,1,1,0
4791,3,2,0
29461,3,2,0
175303,3,12,0
4794,4,3,0
90580,4,4,0
140617,5,4,1
4795,1,1,0
4796,3,2,0
4801,2,1,0
4804,1,3,0
4807,1,1,0
4813,1,3,0
334062,1,3,0
4829,3,1,0
4832,1,1,0
4836,1,2,0
4840,2,1,0
4851,1,3,0
4864,2,1,0
4867,1,1,0
4880,6,8,5
4889,8,1,0
34355,8,1,0
107725,8,1,0
4890,5,3,2
343128,5,1,0
4891,1,1,0
4896,2,1,0
4905,1,1,0
4909,4,1,0
4918,19,19,10
29615,14,19,11
259140,25,19,12
49584,19,24,13
30769,24,24,17
36677,25,24,18
169528,24,24,16
349944,15,24,9
241417,24,24,18
373230,23,24,15
4924,1,3,0
4925,2,3,1
4932,2,2,1
4938,1,1,0
4939,1,4,0
4942,2,3,1
4947,1,1,0
4959,1,1,0
4967,5,6,4
238014,6,6,5
33616,5,7,4
4970,8,1,0
339022,8,1,0
4972,1,1,0
4978,1,1,0
4990,2,1,0
4995,1,1,0
4996,1,1,0
5000,1,1,0
5002,4,6,2
189734,4,4,2
217187,1,4,0
5008,1,1,0
5013,1,1,0
5014,1,1,0
5015,4,1,0
141996,4,1,0
5029,22,22,21
94624,22,22,21
51234,22,23,21
87785,22,23,21
257233,22,23,21
5037,13,14,10
49526,19,14,10
52502,3,14,2
16257,13,19,10
5045,1,1,0
5051,5,4,3
5054,1,1,0
5058,1,1,0
5067,18,9,7
203673,18,8,6
90334,9,8,6
348877,8,8,7
323125,18,8,7
355881,18,5,4
5070,1,3,0
5080,11,10,8
172197,12,10,7
5086,1,54,0
210017,16,54,9
22122,1,54,0
356467,11,54,0
39550,2,54,1
73430,15,54,11
142734,1,54,0
145603,1,54,0
244640,8,54,2
329157,1,54,0
5087,1,1,0
5090,1,1,0
5102,6,1,0
5108,1,1,0
5113,1,3,0
5114,1,3,0
5130,2,1,0
5132,1,4,0
5133,1,1,0
5147,1,1,0
5152,9,6,4
218373,8,6,5
367240,9,4,2
5153,9,1,0
142828,9,1,0
364232,9,1,0
5161,1,3,0
5162,3,2,0
5165,1,1,0
5167,1,1,0
5171,1,1,0
5177,1,1,0
5178,8,1,0
5180,2,2,0
153253,2,1,0
5189,1,1,0
5190,1,1,0
5200,1,2,0
5202,3,4,2
5208,1,1,0
5209,1,1,0
5212,1,1,0
5214,2,1,0
5217,3,2,0
5226,1,1,0
5227,1,1,0
5231,1,1,0
5236,1,1,0
5242,25,40,23
259834,29,40,20
366933,32,40,20
326010,42,40,39
12350,25,32,23
49268,25,32,8
83743,25,27,23
23267,26,27,23
354359,42,27,26
163069,35,27,23
322411,28,27,26
200378,25,24,23
339152,161,24,23
191249,30,24,23
389890,35,24,23
232125,25,55,23
14696,25,55,14
342189,26,55,24
362734,29,55,27
100299,4,55,2
322011,13,55,6
40437,36,55,26
85924,6,55,4
170273,40,55,39
81038,24,55,23
303111,30,55,26
186300,11,55,8
247765,35,55,28
399746,18,55,10
5244,2,2,1
5249,2,9,1
369249,11,9,7
5253,1,1,0
5260,1,1,0
5275,5,5,4
5278,1,1,0
5288,1,1,0
5289,1,1,0
5290,1,1,0
5292,1,1,0
5297,1,1,0
5311,1,1,0
5318,2,1,0
198491,2,1,0
5319,31,36,28
156029,30,36,29
311548,31,30,22
164119,14,30,10
15715,13,30,11
317881,31,25,24
68884,32,25,23
108275,30,25,21
118839,31,25,24
374091,18,25,17
249802,19,11,8
5333,4,1,0
5340,1,4,0
5341,1,4,0
5345,1,1,0
5346,11,20,9
366271,21,20,9
27868,11,12,7
190423,12,12,2
5348,2,3,0
159550,2,3,0
5356,1,1,0
5357,6,2,0
17841,1,2,0
51928,6,1,0
255765,6,1,0
5360,5,2,0
5362,1,4,0
5367,7,24,3
9990,18,24,7
183878,17,24,6
353934,29,24,11
229242,7,26,4
94764,31,26,11
296124,24,26,11
5375,1,1,0
5381,6,4,2
187040,8,4,3
5384,2,2,0
5389,2,1,0
5392,6,5,4
5401,8,8,7
260861,7,8,6
94217,8,8,7
89561,7,8,6
115106,8,8,7
11596,7,8,6
234982,5,8,4
5412,2,2,1
5420,1,1,0
5422,14,13,11
5424,1,1,0
5428,1,1,0
5429,8,7,6
199368,8,7,6
5435,26,27,25
11737,27,27,26
123992,26,27,25
403569,27,27,26
204397,27,27,26
266389,26,27,25
269261,27,27,26
213316,27,27,26
398552,26,27,25
74312,26,26,25
175768,26,26,25
385415,26,26,25
88959,26,27,25
321932,27,27,26
40611,26,27,25
226227,27,27,26
310228,26,27,25
337548,27,27,26
184551,26,26,25
267029,26,26,25
344826,26,26,25
239181,26,26,25
156037,26,26,25
271531,26,26,25
318286,26,27,25
347703,26,27,25
5436,20,17,9
97716,13,17,5
122815,20,21,17
134788,17,21,13
93278,16,21,9
367297,50,21,12
287465,17,21,14
387587,8,21,5
248942,20,15,10
12239,20,15,9
272727,21,15,11
149977,50,15,9
283515,12,15,5
5443,2,1,0
5456,1,1,0
5459,1,2,0
122000,1,2,0
5461,1,1,0
5465,1,1,0
5467,2,1,0
5472,1,1,0
5484,1,1,0
5485,1,1,0
5493,34,21,15
32485,34,13,9
9147,21,13,9
133539,3,13,2
37250,34,16,11
132430,15,16,13
288841,34,1,0
5495,1,1,0
5497,1,3,0
5499,1,1,0
5504,1,1,0
5507,1,1,0
5508,1,17,0
177442,1,17,0
188612,1,17,0
240983,1,17,0
5510,1,1,0
5512,4,1,0
45416,4,2,1
300335,2,2,1
5516,2,1,0
198173,2,2,0
5522,40,34,21
330395,40,40,39
382519,43,40,39
55127,29,40,23
101221,41,40,39
5523,1,1,0
5524,1,1,0
5525,1,1,0
5530,1,1,0
5531,1,1,0
5533,1,1,0
5535,1,1,0
5539,1,1,0
5544,1,1,0
5546,7,4,0
273910,7,8,4
66195,6,8,5
5547,17,20,14
108329,23,20,18
315855,20,20,18
335430,20,20,17
79578,10,20,8
122669,18,20,16
333032,20,20,19
109037,17,19,13
9570,16,19,14
306146,20,19,18
66816,20,19,18
95532,23,19,18
170054,17,19,16
211771,20,19,17
142487,17,19,13
347505,23,19,17
360068,20,19,18
82243,19,19,17
188160,18,19,17
5549,1,1,0
5570,1,2,0
5572,2,2,1
379781,10,2,1
182083,2,10,1
79631,1,10,0
360102,1,10,0
5577,1,1,0
5594,5,8,3
49920,5,8,3
205320,5,4,2
5595,2,1,0
5600,1,2,0
5602,19,10,8
187741,24,10,8
108056,19,33,18
150111,2,33,0
159894,1,33,0
164603,1,33,0
171095,19,33,17
262643,10,33,9
263859,4,33,0
310243,10,33,8
312333,2,33,0
135169,19,13,7
232229,19,13,7
228850,10,13,7
270665,19,11,6
293471,10,11,6
271771,13,11,6
356181,9,11,7
276608,19,10,9
373771,19,20,12
289089,10,20,8
221155,24,20,13
184480,5,20,4
215800,9,20,7
284257,3,20,1
5608,1,1,0
5611,1,1,0
5617,1,1,0
5621,1,1,0
5623,1,1,0
5628,1,2,0
5629,1,1,0
5632,13,14,12
47880,10,14,9
210094,13,18,12
35073,21,18,16
223376,13,6,5
5634,1,2,0
5635,3,3,2
5637,1,1,0
5640,1,1,0
5647,15,2,0
166839,15,1,0
302756,15,1,0
5655,1,6,0
5657,3,3,2
308429,3,3,2
5663,1,1,0
5674,2,1,0
5677,1,1,0
5678,7,7,0
47991,7,11,4
120283,1,11,0
131818,1,11,0
278187,7,6,5
236082,6,6,5
5679,4,1,0
5692,1,1,0
5697,2,2,0
5699,7,4,3
298542,7,7,5
287480,7,7,5
5701,2,1,0
5703,1,1,0
5705,2,1,0
5706,1,1,0
5713,1,1,0
5717,1,1,0
5718,1,1,0
5719,1,2,0
5722,2,2,0
5738,1,1,0
5743,18,11,9
9443,18,13,12
28104,18,12,9
277946,16,12,10
391612,3,12,1
172530,18,16,14
277598,18,18,17
9190,12,18,11
75894,18,18,17
284459,26,18,13
5745,1,2,0
5749,2,1,0
5756,2,3,0
5759,20,20,17
67383,20,20,18
116036,18,20,17
191372,20,18,17
213353,20,19,17
182423,20,19,18
222172,20,19,17
165599,19,19,17
94318,18,19,17
201336,20,19,18
5762,1,1,0
5765,1,1,0
5767,8,7,5
222502,8,7,6
13593,8,9,4
400408,8,5,4
403143,9,5,4
187778,8,5,4
297527,9,5,4
5769,1,1,0
5773,1,3,0
5779,1,1,0
5780,6,1,0
154810,6,111,0
174153,55,111,0
36750,32,111,1
43648,3,111,0
51554,1,111,0
98647,4,111,0
116549,2,111,0
214483,1,111,0
219253,1,111,0
254065,1,111,0
268389,1,111,0
272765,1,111,0
340693,5,111,0
365998,2,111,1
398563,2,111,0
201072,6,3,1
5792,18,18,14
76816,6,18,5
311038,18,12,9
44217,19,12,9
136137,6,12,1
377499,18,18,17
277036,17,18,14
275092,21,18,17
124652,18,18,17
5794,1,2,0
5800,2,1,0
5807,3,2,0
5811,1,1,0
5817,11,9,5
65955,14,9,6
5820,1,2,0
5823,20,22,13
155853,12,22,10
331524,19,22,6
5832,2,1,0
288636,2,1,0
5837,2,2,1
5840,1,1,0
5850,9,1,0
5853,1,1,0
5862,7,7,6
327929,12,7,6
77467,7,7,6
238377,7,7,6
274779,12,7,6
5863,1,3,0
5864,3,3,2
5869,3,3,0
5872,1,1,0
5876,4,2,0
403700,4,1,0
5877,2,1,0
5885,1,1,0
5888,1,1,0
5889,4,4,3
147918,4,4,3
5892,3,1,0
5894,1,1,0
5897,1,1,0
5899,1,1,0
5907,3,1,0
5910,2,1,0
5914,1,1,0
5918,1,1,0
5922,4,6,3
238109,4,6,3
5927,1,1,0
5939,6,7,5
202479,6,7,5
123934,6,7,5
5942,31,28,21
14662,15,28,10
347363,27,28,26
212934,22,28,18
36946,31,13,5
53443,17,13,7
379435,31,32,30
201673,19,32,18
311320,30,32,25
312695,15,32,10
5950,2,2,0
180624,1,2,0
5951,2,6,0
66440,4,6,0
377866,1,6,0
393388,1,6,0
5957,1,1,0
5966,8,7,6
5969,1,1,0
5971,1,1,0
5972,4,1,0
5973,1,1,0
5978,1,12,0
67755,3,12,2
402282,3,12,0
5989,1,1,0
6004,1,3,0
33566,2,3,1
6018,35,23,20
170864,19,23,17
101939,35,25,21
189142,35,22,17
305913,16,22,12
216619,21,22,16
295091,25,22,20
201864,32,22,17
302121,35,32,29
12486,20,32,19
330634,21,32,20
401499,31,32,28
13014,23,32,19
62799,16,32,9
256534,21,32,15
294310,19,32,18
119089,25,32,18
214781,19,32,17
6021,1,5,0
6027,3,1,0
6030,2,2,1
6033,5,3,2
6037,2,5,1
6044,1,1,0
6051,2,2,1
6064,1,1,0
6073,5,3,1
6074,1,2,0
6080,1,2,0
6084,2,2,1
6085,1,1,0
6086,1,1,0
6087,1,1,0
6093,1,1,0
6099,1,1,0
6114,1,1,0
6119,3,7,1
6121,1,1,0
6127,14,13,12
254363,14,13,12
121272,14,13,12
39681,14,14,13
161433,14,14,13
42552,14,14,13
268455,13,14,12
159666,14,14,13
36081,14,14,13
78584,13,14,12
238748,14,14,13
6130,16,23,13
225695,20,23,17
111768,18,23,16
179694,54,23,15
81519,14,23,12
204010,16,15,14
235986,11,15,8
327624,13,15,12
397993,14,15,12
256568,16,33,4
291253,8,33,0
279765,16,14,13
10935,20,14,12
49048,15,14,10
229440,14,14,11
402176,16,14,12
98346,15,14,11
6131,1,1,0
6132,2,1,0
6134,1,1,0
6143,1,1,0
6147,1,1,0
6153,13,6,4
102516,13,2,0
201557,13,12,8
248927,13,10,9
363558,15,10,5
6158,1,1,0
6170,2,10,1
136795,1,10,0
6173,1,1,0
6197,3,2,1
6199,1,2,0
6205,2,1,0
385484,2,1,0
6206,2,1,0
6210,1,1,0
6211,7,15,0
46355,10,15,2
80493,8,15,1
188155,2,15,0
276970,1,15,0
278915,22,15,2
185647,7,3,0
113263,2,3,0
245204,7,1,0
6226,1,1,0
6229,2,2,1
74334,2,3,1
6236,1,1,0
6238,1,1,0
6239,1,1,0
6245,1,1,0
6247,1,1,0
6249,1,1,0
6251,1,1,0
6252,1,1,0
6255,1,1,0
6259,1,1,0
6261,1,1,0
6265,3,2,1
6270,1,1,0
6277,2,4,0
6281,3,1,0
6283,1,4,0
263888,1,4,0
6285,1,1,0
6286,3,2,1
348227,3,2,0
6287,1,3,0
6292,1,1,0
6296,2,1,0
6303,2,1,0
6305,6,3,2
360674,5,3,2
6312,1,1,0
6313,1,1,0
6314,1,1,0
6316,3,1,0
6318,1,1,0
6322,1,1,0
6331,2,1,0
6334,1,1,0
6337,7,4,3
371407,7,6,4
98140,7,6,3
6338,1,1,0
6339,1,3,0
291421,2,3,0
6351,3,1,0
215883,3,1,0
6352,1,1,0
6358,1,1,0
6365,3,2,0
6368,2,1,0
6376,2,4,0
6384,3,1,0
6387,1,1,0
6399,11,7,5
232035,16,7,5
67255,11,11,6
6404,2,3,1
6405,1,6,0
77798,1,6,0
105110,1,6,0
6407,1,1,0
6408,1,1,0
6422,4,3,2
70690,4,4,3
261318,4,3,2
6424,1,1,0
6425,4,2,1
6429,1,1,0
6435,3,1,0
6440,1,3,0
6450,1,1,0
6459,4,3,2
131963,8,3,2
229756,4,8,2
263412,8,8,2
6466,1,1,0
6474,1,3,0
6475,1,1,0
6476,2,1,0
6481,1,1,0
6491,2,3,1
208809,2,2,1
6502,5,5,3
6521,17,7,0
255071,3,7,0
123095,17,17,13
129033,17,13,12
71686,14,13,12
124334,13,13,12
235416,17,14,13
197699,14,14,13
401691,11,14,10
6524,1,1,0
6530,1,4,0
37336,1,4,0
303439,1,4,0
6531,1,1,0
6536,1,2,0
6539,12,10,8
146107,9,10,8
328108,13,10,8
13271,12,8,6
342827,13,8,6
28743,12,12,8
33055,12,8,6
89773,13,8,6
67910,12,12,8
50789,8,12,4
309355,12,12,11
127565,12,15,11
204392,9,15,8
285960,10,15,9
6541,2,3,1
6547,1,1,0
6549,1,4,0
82260,2,4,0
6552,2,1,0
6553,1,1,0
6554,1,1,0
6559,8,4,2
17967,47,45,33
200396,41,45,39
16064,49,45,35
26503,36,45,28
141820,37,45,28
80807,41,45,40
261792,47,45,33
276103,47,45,42
144575,43,45,42
279680,33,45,27
328986,34,45,27
70222,47,46,45
20259,30,46,21
362490,47,46,45
348063,25,46,18
331933,26,46,22
103909,47,36,32
66822,46,36,32
141623,43,36,35
160372,41,36,33
189088,36,36,24
40154,36,36,33
227132,43,36,33
67428,46,36,32
362077,32,36,17
74335,42,36,33
78829,40,36,32
175516,47,45,33
155949,22,45,15
47314,45,45,33
303379,34,45,27
229502,47,30,21
384355,46,30,21
132544,35,30,11
325620,34,30,11
345713,47,44,32
158279,43,44,41
19022,42,44,31
27528,40,44,33
109098,41,44,39
320934,47,44,32
299773,45,44,32
261902,47,44,39
367319,40,44,38
352895,47,36,33
337634,46,36,33
208777,42,36,31
205441,9,36,2
6564,5,6,4
333651,4,6,3
98103,5,3,2
6567,2,4,0
6568,2,1,0
6584,2,1,0
6586,1,1,0
6598,3,2,0
6599,4,1,0
278145,4,1,0
6605,1,1,0
6609,3,1,0
6611,7,7,6
339094,10,7,6
334155,7,6,5
298960,8,6,5
6615,1,1,0
6630,1,1,0
6638,1,1,0
6639,1,1,0
6645,3,2,1
160014,3,2,1
233522,3,2,1
6649,1,1,0
6651,1,1,0
6654,9,7,6
285332,7,7,6
6656,3,4,1
113696,2,4,0
6659,1,3,0
6663,4,1,0
